"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"LOC130003460",34.9900480487734,-0.225579056107473,0.568857828396663,-0.396547335462135,0.691701295081331,0.972532257754766,"Not significant","Not DE"
"TMTC1",119.091607209592,-0.240955385031573,0.60923992375158,-0.39550163349082,0.692472716332751,0.972650010226346,"Not significant","Not DE"
"LOC126806339",30.5733461825303,0.210653795808578,0.532832252093659,0.395347306738388,0.692586591236964,0.97267661506841,"Not significant","Not DE"
"LOC119407406",43.8723024881615,0.205328593817586,0.519440378738433,0.395288087376396,0.692630289972016,0.97267661506841,"Not significant","Not DE"
"LOC132090370",31.7111719699442,0.265089983421237,0.670827098382756,0.395168865509938,0.692718268435713,0.97267661506841,"Not significant","Not DE"
"RNU6-109P",66.0658252489955,0.265725095154732,0.672489177577078,0.395136611881425,0.692742070358168,0.97267661506841,"Not significant","Not DE"
"LOC130061592",64.6752986712964,0.214070707078882,0.541726639818376,0.395163706829432,0.692722075320758,0.97267661506841,"Not significant","Not DE"
"LOC127273950",179.943984444656,0.184736638172934,0.467599300800165,0.395074667256364,0.692787783931159,0.97267661506841,"Not significant","Not DE"
"LOC127399592",38.590491074236,0.256897619421583,0.655083056143546,0.392160378767741,0.694939717290275,0.972697733104519,"Not significant","Not DE"
"LOC127397755",13.6374089743943,0.284949243423692,0.724113547519704,0.393514586765743,0.693939452536309,0.972697733104519,"Not significant","Not DE"
"LOC127827417",107.924550299758,0.233820133935725,0.59465388462217,0.393203744198676,0.694169004516303,0.972697733104519,"Not significant","Not DE"
"LOC127826092",158.366160516253,0.216349717509928,0.551219116254739,0.392493132277265,0.694693884766566,0.972697733104519,"Not significant","Not DE"
"GPR83",142.493092944448,-0.165519077131943,0.422086806231887,-0.392144636335802,0.694951348321021,0.972697733104519,"Not significant","Not DE"
"LOC126806567",12.3198576993446,0.278037820752868,0.705249809755345,0.394240192491963,0.693403714276653,0.972697733104519,"Not significant","Not DE"
"LOC127819566",103.52060602571,-0.278983104144237,0.71244300038414,-0.391586560600376,0.695363719553139,0.972697733104519,"Not significant","Not DE"
"LOC127830900",16.9981755667978,0.252517590782975,0.644339448910549,0.391901491069548,0.695131001223957,0.972697733104519,"Not significant","Not DE"
"LOC130056707",262.641100640956,0.229025849538284,0.582518486682916,0.393164946304872,0.694197658074889,0.972697733104519,"Not significant","Not DE"
"LOC107985404",94.2055232377414,-0.26131516827597,0.665068511389062,-0.392914660371135,0.694382513216657,0.972697733104519,"Not significant","Not DE"
"LOC130004934",115.876444192849,0.240799987005273,0.614757899072518,0.391698890520262,0.695280709901228,0.972697733104519,"Not significant","Not DE"
"LOC132088746",49.4825500037931,0.255704710154032,0.65112641707185,0.392711312964308,0.694532714082612,0.972697733104519,"Not significant","Not DE"
"LOC127828595",276.987290288888,-0.198501922754079,0.505207954626572,-0.39291131688693,0.694384982756358,0.972697733104519,"Not significant","Not DE"
"LOC127402587",96.4689579599507,0.237763756329851,0.60625002136773,0.392187625484028,0.694919586682454,0.972697733104519,"Not significant","Not DE"
"LOC129934849",166.899208535696,-0.25702354407796,0.653005301071867,-0.393601006999594,0.693875637642152,0.972697733104519,"Not significant","Not DE"
"LOC129933096",99.3184793024477,-0.183745987316739,0.469243726915,-0.391578995684737,0.695369310011648,0.972697733104519,"Not significant","Not DE"
"ARPC3",45.3894149635823,-0.18045391535366,0.460527392687882,-0.391841871338936,0.695175055107462,0.972697733104519,"Not significant","Not DE"
"LOC105378316",102.29571535591,0.277454724610293,0.706310912449067,0.392822367204047,0.694450683307767,0.972697733104519,"Not significant","Not DE"
"LOC124908220",54.1853497037863,0.24205691467701,0.615459588586075,0.393294570701383,0.694101927777436,0.972697733104519,"Not significant","Not DE"
"LOC127408930",20.0665880637233,0.239311611639567,0.608416679573861,0.393335060779699,0.6940720260175,0.972697733104519,"Not significant","Not DE"
"LOC129999517",251.659239057191,-0.205735726203698,0.521933496018689,-0.394179963104593,0.693448177759851,0.972697733104519,"Not significant","Not DE"
"LOC129389811",30.9141293471467,0.23537083518337,0.596697039439772,0.394456180651332,0.693244272791921,0.972697733104519,"Not significant","Not DE"
"LOC127379772",46.4966219156848,-0.260919594567665,0.661301814726564,-0.394554481414134,0.693171712109842,0.972697733104519,"Not significant","Not DE"
"LOC129992419",209.877868482149,0.231790631355228,0.589378614240008,0.393279677536515,0.694112926439561,0.972697733104519,"Not significant","Not DE"
"LOC127273733",202.318317275958,0.253769950573119,0.645066392315908,0.393401289535543,0.694023117374295,0.972697733104519,"Not significant","Not DE"
"RNU7-113P",35.3294834203522,-0.23251252852602,0.589984094317669,-0.394099655847377,0.693507465085213,0.972697733104519,"Not significant","Not DE"
"LOC126861622",36.7241799339599,-0.223555236298941,0.570379519110122,-0.391941205476174,0.695101656244181,0.972697733104519,"Not significant","Not DE"
"GPR166P",203.691494519966,-0.263215898861638,0.672036423043251,-0.391669096846999,0.695302726497308,0.972697733104519,"Not significant","Not DE"
"LOC127405275",184.535435741088,0.220341152323752,0.560295397011427,0.39325890146347,0.69412826976064,0.972697733104519,"Not significant","Not DE"
"LOC129930211",56.4484130051427,0.240870027329473,0.611716866057926,0.393760644334865,0.693757763090408,0.972697733104519,"Not significant","Not DE"
"LOC127882913",71.500267731991,0.292108199996014,0.743128672310816,0.393078898554245,0.694261208812616,0.972697733104519,"Not significant","Not DE"
"LOC130009656",72.5342712111833,0.221505621043081,0.564037354681602,0.392714452694575,0.694530394855851,0.972697733104519,"Not significant","Not DE"
"LOC127821411",8.8901476746663,-0.219038378966882,0.555227675112133,-0.394501911171206,0.693210516470728,0.972697733104519,"Not significant","Not DE"
"LOC127886512",52.2404900092507,-0.253681107770972,0.644772814487763,-0.393442623620086,0.693992593605632,0.972697733104519,"Not significant","Not DE"
"SPEN-AS1",52.7635637303626,0.16513127315166,0.421435598306108,0.391830385983952,0.695183541921044,0.972697733104519,"Not significant","Not DE"
"LOC127890951",79.0777807924278,-0.267957066036159,0.68262309928259,-0.39254028514091,0.694659051644906,0.972697733104519,"Not significant","Not DE"
"LOC126861918",6.97554870740288,-0.279872855501719,0.713271286244657,-0.392379254428196,0.694778012134764,0.972697733104519,"Not significant","Not DE"
"LOC127887446",26.7288565154179,-0.22133271850386,0.563281477628487,-0.392934487098191,0.694367869012071,0.972697733104519,"Not significant","Not DE"
"LOC127893522",124.542908882283,0.221505046280973,0.565273984108906,0.391854308721021,0.695165864860524,0.972697733104519,"Not significant","Not DE"
"LOC129931112",67.7324693590709,-0.225116833992584,0.571623905399357,-0.393819838299642,0.693714056764008,0.972697733104519,"Not significant","Not DE"
"LOC127458815",86.626320465722,0.239285231600038,0.608004419454605,0.393558375471486,0.693907117573306,0.972697733104519,"Not significant","Not DE"
"RNU6-363P",78.8905507119205,-0.221978685876218,0.563166053173967,-0.394162049763406,0.693461402231277,0.972697733104519,"Not significant","Not DE"
"LOC127274101",30.9141241717887,0.236342175250141,0.600469666632085,0.393595527607143,0.693879683700167,0.972697733104519,"Not significant","Not DE"
"WASF3",89.0091924913976,-0.206128237250657,0.522734762883655,-0.394326629653545,0.693339905124087,0.972697733104519,"Not significant","Not DE"
"LOC127823059",69.2036113845412,0.250695166233759,0.635208582206995,0.394665899133058,0.693089472552646,0.972697733104519,"Not significant","Not DE"
"LOC123956166",103.57189282462,-0.305875226101442,0.780852016112015,-0.391719839086082,0.695265229717747,0.972697733104519,"Not significant","Not DE"
"LOC129993265",13.385308069514,0.250766571393679,0.638603268214954,0.3926797495018,0.694556029246489,0.972697733104519,"Not significant","Not DE"
"LOC127825636",146.886742903739,0.263239698022233,0.670744974426978,0.392458696015009,0.694719324191165,0.972697733104519,"Not significant","Not DE"
"LOC130000888",193.658667897008,0.245558994398075,0.625332681284559,0.392685368520397,0.694551878592651,0.972697733104519,"Not significant","Not DE"
"LOC127400468",92.6704123421725,-0.237670941625471,0.605975095909647,-0.392212391614371,0.694901288984964,0.972697733104519,"Not significant","Not DE"
"LOC129995534",41.5757849955041,0.237203292185505,0.603501819245273,0.393044866844224,0.694286343593087,0.972697733104519,"Not significant","Not DE"
"LOC129996365",33.3004598635854,-0.221232293599759,0.561426225627515,-0.394054077813134,0.693541114183337,0.972697733104519,"Not significant","Not DE"
"DRC8",27.1805842678147,-0.264164109542971,0.675249753748283,-0.391209486677495,0.695642396631435,0.972941618963332,"Not significant","Not DE"
"LOC129389030",156.783918359252,0.268430875237967,0.686096898086305,0.391243388487381,0.695617339762811,0.972941618963332,"Not significant","Not DE"
"LOC127822210",181.323459218113,-0.164478154287263,0.42060159500996,-0.391054518667169,0.69575693790609,0.973032765558701,"Not significant","Not DE"
"LOC127830266",136.572821157565,0.249628026845377,0.638546956942831,0.390931354587485,0.695847976939776,0.973091033103605,"Not significant","Not DE"
"LOC130005818",68.7504474390444,0.25671296030911,0.657276069271334,0.390570982743531,0.696114377702866,0.973231973923327,"Not significant","Not DE"
"LOC127886155",42.6551208553602,-0.258427494507466,0.661887571202401,-0.390440168015242,0.696211090272398,0.973231973923327,"Not significant","Not DE"
"LOC128316926",49.6789254895941,0.285846989848341,0.732044796950114,0.390477455804963,0.69618352255234,0.973231973923327,"Not significant","Not DE"
"MIR548AD",183.226889311363,0.209308356332626,0.536146139348724,0.390394224580038,0.696245057862035,0.973231973923327,"Not significant","Not DE"
"OR2J4P",121.841740066287,0.24019176916604,0.614818332782428,0.390671124068512,0.696040345610381,0.973231973923327,"Not significant","Not DE"
"LOC105376384",93.3538116762418,0.214182943799276,0.548533886924232,0.390464379512182,0.696193190110474,0.973231973923327,"Not significant","Not DE"
"SEC24A",132.450944215261,-0.252785531803279,0.647766272237061,-0.390241886059124,0.696357691421212,0.973251356820739,"Not significant","Not DE"
"LOC130000588",141.3047913681,0.243323940287873,0.623513343106565,0.390246564853844,0.696354231990962,0.973251356820739,"Not significant","Not DE"
"LOC129998893",73.7681545610503,-0.277095876545855,0.710352987034737,-0.390081947430882,0.696475951428731,0.973278596806172,"Not significant","Not DE"
"LINC02921",59.3572631632231,-0.210853499300551,0.54051479306045,-0.390097555159735,0.696464410613862,0.973278596806172,"Not significant","Not DE"
"RN7SL727P",122.060313632233,-0.292765362596661,0.750662996214751,-0.390009050763049,0.696529854304524,0.97328490985774,"Not significant","Not DE"
"RNU6-99P",129.993867253903,-0.181122279173955,0.464695293100273,-0.389765684876159,0.696709820419626,0.973310360411685,"Not significant","Not DE"
"LOC124908256",36.1698320117795,0.239385131778677,0.613960972226709,0.389902848238834,0.696608387680234,0.973310360411685,"Not significant","Not DE"
"ELMO1",153.210042489364,0.221574952214207,0.568414127316947,0.38981253555413,0.696675173585587,0.973310360411685,"Not significant","Not DE"
"LOC130058769",165.755327190552,0.202653871070169,0.520002266542351,0.389717284152769,0.696745614201748,0.973310360411685,"Not significant","Not DE"
"AK9",358.17676385864,-0.164508485455858,0.422303520686635,-0.389550352761397,0.696869070136408,0.973344876240545,"Not significant","Not DE"
"LOC126807317",78.0305468567471,-0.228011271703899,0.585319183918814,-0.389550313689231,0.696869099033595,0.973344876240545,"Not significant","Not DE"
"LOC127400846",168.218847204756,0.210097353053455,0.539616085446279,0.389345978965209,0.697020227941864,0.973349015253898,"Not significant","Not DE"
"LOC105377714",109.530094379149,0.24457259805375,0.628085510165521,0.389393791283764,0.69698486418387,0.973349015253898,"Not significant","Not DE"
"LOC127269297",36.818305232296,0.232469606181298,0.596987921445626,0.389404203720512,0.6969771628481,0.973349015253898,"Not significant","Not DE"
"OSBPL10-AS1",99.0218277309918,-0.206767485185154,0.531843823932603,-0.388774816742737,0.69744273151798,0.973410434559801,"Not significant","Not DE"
"LOC105370700",117.107729517603,0.24868713595771,0.639705787590164,0.388752362073414,0.697459343739545,0.973410434559801,"Not significant","Not DE"
"LOC124905027",220.287395543697,-0.219870374679925,0.564973959446462,-0.38916904222514,0.697151102619942,0.973410434559801,"Not significant","Not DE"
"LOC129995150",85.0325322713209,0.211961479958971,0.544732675952348,0.389111006767498,0.697194031630334,0.973410434559801,"Not significant","Not DE"
"LOC127817950",9.51147604386129,-0.216310813246976,0.556139976330588,-0.388950304695223,0.697312908516657,0.973410434559801,"Not significant","Not DE"
"RRM2P2",53.9997210639713,0.266299848617605,0.684952549239493,0.388785834746188,0.697434580325861,0.973410434559801,"Not significant","Not DE"
"LOC130058080",115.593560320496,0.240389052472349,0.618061938917743,0.388940067872942,0.697320481300266,0.973410434559801,"Not significant","Not DE"
"LOC127887314",175.91992223485,0.197832882871825,0.508717224789115,0.388885756628027,0.697360659048456,0.973410434559801,"Not significant","Not DE"
"LOC130004187",19.9640494354811,-0.211416935412125,0.54452958767076,-0.388256102513119,0.697826519250888,0.97347073602974,"Not significant","Not DE"
"SIGLEC16",48.5326770659129,0.30375101999933,0.782348308821517,0.388255482339934,0.697826978152639,0.97347073602974,"Not significant","Not DE"
"RPL17P27",47.2289795003944,-0.241768916304274,0.62360931891732,-0.387692917617108,0.698243297586929,0.97347073602974,"Not significant","Not DE"
"LOC128316918",20.7860288504595,-0.25933824156277,0.669042525666685,-0.387625945457421,0.698292865600388,0.97347073602974,"Not significant","Not DE"
"LOC130000892",142.161308831395,0.290230100499673,0.747216886765676,0.388414803840867,0.697709090658056,0.97347073602974,"Not significant","Not DE"
"LOC105377295",78.9778835473636,-0.224199377592595,0.578371708781966,-0.387638907969327,0.698283271573647,0.97347073602974,"Not significant","Not DE"
"LOC127823322",120.450857794271,0.181363735051753,0.467107477946593,0.388269817150068,0.697816371031734,0.97347073602974,"Not significant","Not DE"
"LOC126861976",123.748501996075,0.186694618796002,0.481048850747943,0.388099084959305,0.697942709082294,0.97347073602974,"Not significant","Not DE"
"LOC130058084",202.616992356861,0.256280074942617,0.660815076155176,0.38782419498316,0.698146139182613,0.97347073602974,"Not significant","Not DE"
